file,batch,pair_id,variant,model,label,chars
D13719.docx,batch03,abstract-ART000881789,P3b,qwen3-8b,ai,669
D13720.docx,batch03,abstract-ART000898552,P3b,qwen3-8b,ai,351
D13721.docx,batch03,abstract-ART000896456,P3b,qwen3-8b,ai,320
D13722.docx,batch03,abstract-ART000897658,P3b,qwen3-8b,ai,712
D13723.docx,batch03,abstract-ART000869557,P3b,qwen3-8b,ai,420
D13724.docx,batch03,abstract-ART002232909,P3b,qwen3-8b,ai,806
D13725.docx,batch03,abstract-ART000887611,P3b,qwen3-8b,ai,899
D13726.docx,batch03,abstract-ART001563612,P3b,qwen3-8b,ai,926
D13727.docx,batch03,abstract-ART001886996,P3b,qwen3-8b,ai,654
D13728.docx,batch03,abstract-ART001461080,P3b,qwen3-8b,ai,470
D13729.docx,batch03,abstract-ART000868416,P3b,qwen3-8b,ai,635
D13730.docx,batch03,abstract-ART000892972,P3b,qwen3-8b,ai,505
D13731.docx,batch03,abstract-ART000885608,P3b,qwen3-8b,ai,920
D13732.docx,batch03,abstract-ART000872412,P3b,qwen3-8b,ai,1020
D13733.docx,batch03,abstract-ART000904498,P3b,qwen3-8b,ai,530
D13734.docx,batch03,abstract-ART000900367,P3b,qwen3-8b,ai,355
D13735.docx,batch03,abstract-ART000863138,P3b,qwen3-8b,ai,345
D13736.docx,batch03,abstract-ART000870220,P3b,qwen3-8b,ai,942
D13737.docx,batch03,abstract-ART000880660,P3b,qwen3-8b,ai,482
D13738.docx,batch03,abstract-ART000890641,P3b,qwen3-8b,ai,459
D13739.docx,batch03,abstract-ART000861070,P3b,qwen3-8b,ai,519
D13740.docx,batch03,abstract-ART000872195,P3b,qwen3-8b,ai,751
D13741.docx,batch03,abstract-ART000876912,P3b,qwen3-8b,ai,414
D13742.docx,batch03,abstract-ART000864386,P3b,qwen3-8b,ai,1086
D13743.docx,batch03,abstract-ART001974489,P3b,qwen3-8b,ai,408
D13744.docx,batch03,abstract-ART000885412,P3b,qwen3-8b,ai,578
D13745.docx,batch03,abstract-ART000880062,P3b,qwen3-8b,ai,563
D13746.docx,batch03,abstract-ART000870371,P3b,qwen3-8b,ai,497
D13747.docx,batch03,abstract-ART000891799,P3b,qwen3-8b,ai,526
D13748.docx,batch03,abstract-ART000908186,P3b,qwen3-8b,ai,603
D13749.docx,batch03,abstract-ART000869159,P3b,qwen3-8b,ai,553
D13750.docx,batch03,abstract-ART000853218,P3b,qwen3-8b,ai,381
D13751.docx,batch03,abstract-ART000905682,P3b,qwen3-8b,ai,431
D13752.docx,batch03,abstract-ART000867236,P3b,qwen3-8b,ai,836
D13753.docx,batch03,abstract-ART001621073,P3b,qwen3-8b,ai,426
D13754.docx,batch03,abstract-ART000896315,P3b,qwen3-8b,ai,395
D13755.docx,batch03,abstract-ART001400194,P3b,qwen3-8b,ai,732
D13756.docx,batch03,abstract-ART000869470,P3b,qwen3-8b,ai,769
D13757.docx,batch03,abstract-ART000881463,P3b,qwen3-8b,ai,1063
D13758.docx,batch03,abstract-ART000854744,P3b,qwen3-8b,ai,419
D13759.docx,batch03,abstract-ART000883402,P3b,qwen3-8b,ai,321
D13760.docx,batch03,abstract-ART001928701,P3b,qwen3-8b,ai,490
D13761.docx,batch03,abstract-ART002361693,P3b,qwen3-8b,ai,378
D13762.docx,batch03,abstract-ART000861766,P3b,qwen3-8b,ai,379
D13763.docx,batch03,abstract-ART000871726,P3b,qwen3-8b,ai,487
D13764.docx,batch03,abstract-ART000905153,P3b,qwen3-8b,ai,602
D13765.docx,batch03,abstract-ART000895463,P3b,qwen3-8b,ai,938
D13766.docx,batch03,abstract-ART000902880,P3b,qwen3-8b,ai,541
D13767.docx,batch03,abstract-ART001517040,P3b,qwen3-8b,ai,454
D13768.docx,batch03,abstract-ART000857912,P3b,qwen3-8b,ai,453
D13769.docx,batch03,abstract-ART000882787,P3b,qwen3-8b,ai,558
D13770.docx,batch03,abstract-ART000860454,P3b,qwen3-8b,ai,584
D13771.docx,batch03,abstract-ART000875546,P3b,qwen3-8b,ai,540
D13772.docx,batch03,abstract-ART000899446,P3b,qwen3-8b,ai,424
D13773.docx,batch03,abstract-ART000888460,P3b,qwen3-8b,ai,513
D13774.docx,batch03,abstract-ART000853216,P3b,qwen3-8b,ai,436
D13775.docx,batch03,abstract-ART000896163,P3b,qwen3-8b,ai,409
D13776.docx,batch03,abstract-ART000898047,P3b,qwen3-8b,ai,649
D13777.docx,batch03,abstract-ART000905875,P3b,qwen3-8b,ai,356
D13778.docx,batch03,abstract-ART000872347,P3b,qwen3-8b,ai,344
D13779.docx,batch03,abstract-ART000906433,P3b,qwen3-8b,ai,557
D13780.docx,batch03,abstract-ART000905882,P3b,qwen3-8b,ai,612
D13781.docx,batch03,abstract-ART000866108,P3b,qwen3-8b,ai,443
D13782.docx,batch03,abstract-ART000891696,P3b,qwen3-8b,ai,566
D13783.docx,batch03,abstract-ART000885604,P3b,qwen3-8b,ai,692
D13784.docx,batch03,abstract-ART000857819,P3b,qwen3-8b,ai,536
D13785.docx,batch03,abstract-ART000850963,P3b,qwen3-8b,ai,658
D13786.docx,batch03,abstract-ART001655345,P3b,qwen3-8b,ai,554
D13787.docx,batch03,abstract-ART000876582,P3b,qwen3-8b,ai,494
D13788.docx,batch03,abstract-ART000879624,P3b,qwen3-8b,ai,377
D13789.docx,batch03,abstract-ART000874573,P3b,qwen3-8b,ai,767
D13790.docx,batch03,abstract-ART000893666,P3b,qwen3-8b,ai,591
D13791.docx,batch03,abstract-ART000889859,P3b,qwen3-8b,ai,374
D13792.docx,batch03,abstract-ART000888621,P3b,qwen3-8b,ai,831
D13793.docx,batch03,abstract-ART000884466,P3b,qwen3-8b,ai,880
D13794.docx,batch03,abstract-ART000876883,P3b,qwen3-8b,ai,544
D13795.docx,batch03,abstract-ART000874638,P3b,qwen3-8b,ai,746
D13796.docx,batch03,abstract-ART000885079,P3b,qwen3-8b,ai,516
D13797.docx,batch03,abstract-ART000905065,P3b,qwen3-8b,ai,345
D13798.docx,batch03,abstract-ART000854671,P3b,qwen3-8b,ai,677
D13799.docx,batch03,abstract-ART000907448,P3b,qwen3-8b,ai,297
D13800.docx,batch03,abstract-ART000901078,P3b,qwen3-8b,ai,417
D13801.docx,batch03,abstract-ART001917096,P3b,qwen3-8b,ai,647
D13802.docx,batch03,abstract-ART000901942,P3b,qwen3-8b,ai,306
D13803.docx,batch03,abstract-ART000899450,P3b,qwen3-8b,ai,363
D13804.docx,batch03,abstract-ART000873618,P3b,qwen3-8b,ai,761
D13805.docx,batch03,abstract-ART000875841,P3b,qwen3-8b,ai,595
D13806.docx,batch03,abstract-ART000861342,P3b,qwen3-8b,ai,785
D13807.docx,batch03,abstract-ART000875941,P3b,qwen3-8b,ai,600
D13808.docx,batch03,abstract-ART000903387,P3b,qwen3-8b,ai,819
D13809.docx,batch03,abstract-ART000881754,P3b,qwen3-8b,ai,339
D13810.docx,batch03,abstract-ART000883819,P3b,qwen3-8b,ai,738
D13811.docx,batch03,abstract-ART000861102,P3b,qwen3-8b,ai,439
D13812.docx,batch03,abstract-ART000852083,P3b,qwen3-8b,ai,404
D13813.docx,batch03,abstract-ART000875934,P3b,qwen3-8b,ai,585
D13814.docx,batch03,abstract-ART000904246,P3b,qwen3-8b,ai,517
D13815.docx,batch03,abstract-ART000902818,P3b,qwen3-8b,ai,526
D13816.docx,batch03,abstract-ART000862079,P3b,qwen3-8b,ai,660
D13817.docx,batch03,abstract-ART000904943,P3b,qwen3-8b,ai,601
D13818.docx,batch03,abstract-ART000872206,P3b,qwen3-8b,ai,1031
D13819.docx,batch03,abstract-ART000888576,P3b,qwen3-8b,ai,613
D13820.docx,batch03,abstract-ART000902714,P3b,qwen3-8b,ai,334
D13821.docx,batch03,abstract-ART000852543,P3b,qwen3-8b,ai,410
D13822.docx,batch03,abstract-ART000851865,P3b,qwen3-8b,ai,618
D13823.docx,batch03,abstract-ART002063677,P3b,qwen3-8b,ai,557
D13824.docx,batch03,abstract-ART000897953,P3b,qwen3-8b,ai,472
D13825.docx,batch03,abstract-ART000907287,P3b,qwen3-8b,ai,466
D13826.docx,batch03,abstract-ART000889529,P3b,qwen3-8b,ai,942
D13827.docx,batch03,abstract-ART000905821,P3b,qwen3-8b,ai,551
D13828.docx,batch03,abstract-ART000879003,P3b,qwen3-8b,ai,557
D13829.docx,batch03,abstract-ART000861501,P3b,qwen3-8b,ai,546
D13830.docx,batch03,abstract-ART000885872,P3b,qwen3-8b,ai,596
D13831.docx,batch03,abstract-ART000888295,P3b,qwen3-8b,ai,674
D13832.docx,batch03,abstract-ART002002267,P3b,qwen3-8b,ai,818
D13833.docx,batch03,abstract-ART000889765,P3b,qwen3-8b,ai,852
D13834.docx,batch03,abstract-ART000905605,P3b,qwen3-8b,ai,445
D13835.docx,batch03,abstract-ART000858896,P3b,qwen3-8b,ai,726
D13836.docx,batch03,abstract-ART000867980,P3b,qwen3-8b,ai,979
D13837.docx,batch03,abstract-ART000866958,P3b,qwen3-8b,ai,628
D13838.docx,batch03,abstract-ART000851307,P3b,qwen3-8b,ai,888
D13839.docx,batch03,abstract-ART000904973,P3b,qwen3-8b,ai,411
D13840.docx,batch03,abstract-ART000861922,P3b,qwen3-8b,ai,421
D13841.docx,batch03,abstract-ART000860380,P3b,qwen3-8b,ai,894
D13842.docx,batch03,abstract-ART000888597,P3b,qwen3-8b,ai,1040
D13843.docx,batch03,abstract-ART000891968,P3b,qwen3-8b,ai,653
D13844.docx,batch03,abstract-ART002254611,P3b,qwen3-8b,ai,559
D13845.docx,batch03,abstract-ART000866905,P3b,qwen3-8b,ai,370
D13846.docx,batch03,abstract-ART000894177,P3b,qwen3-8b,ai,555
D13847.docx,batch03,abstract-ART000887416,P3b,qwen3-8b,ai,835
D13848.docx,batch03,abstract-ART000893684,P3b,qwen3-8b,ai,529
D13849.docx,batch03,abstract-ART000864963,P3b,qwen3-8b,ai,759
D13850.docx,batch03,abstract-ART000868180,P3b,qwen3-8b,ai,521
D13851.docx,batch03,abstract-ART000893942,P3b,qwen3-8b,ai,418
D13852.docx,batch03,abstract-ART000880293,P3b,qwen3-8b,ai,345
D13853.docx,batch03,abstract-ART000876909,P3b,qwen3-8b,ai,664
D13854.docx,batch03,abstract-ART001955642,P3b,qwen3-8b,ai,741
D13855.docx,batch03,abstract-ART000901426,P3b,qwen3-8b,ai,927
D13856.docx,batch03,abstract-ART000905386,P3b,qwen3-8b,ai,518
D13857.docx,batch03,abstract-ART000860371,P3b,qwen3-8b,ai,624
D13858.docx,batch03,abstract-ART000872790,P3b,qwen3-8b,ai,540
D13859.docx,batch03,abstract-ART000879199,P3b,qwen3-8b,ai,681
D13860.docx,batch03,abstract-ART000854119,P3b,qwen3-8b,ai,642
D13861.docx,batch03,abstract-ART000864749,P3b,qwen3-8b,ai,545
D13862.docx,batch03,abstract-ART000864376,P3b,qwen3-8b,ai,837
D13863.docx,batch03,abstract-ART000854746,P3b,qwen3-8b,ai,472
D13864.docx,batch03,abstract-ART002434055,P3b,qwen3-8b,ai,404
D13865.docx,batch03,abstract-ART000857377,P3b,qwen3-8b,ai,998
D13866.docx,batch03,abstract-ART000863981,P3b,qwen3-8b,ai,354
D13867.docx,batch03,abstract-ART001545718,P3b,qwen3-8b,ai,532
D13868.docx,batch03,abstract-ART000860864,P3b,qwen3-8b,ai,792
D13869.docx,batch03,abstract-ART000901008,P3b,qwen3-8b,ai,377
D13870.docx,batch03,abstract-ART000900139,P3b,qwen3-8b,ai,659
D13871.docx,batch03,abstract-ART000863917,P3b,qwen3-8b,ai,910
D13872.docx,batch03,abstract-ART000873969,P3b,qwen3-8b,ai,441
D13873.docx,batch03,abstract-ART001886980,P3b,qwen3-8b,ai,771
D13874.docx,batch03,abstract-ART001662906,P3b,qwen3-8b,ai,670
D13875.docx,batch03,abstract-ART000874468,P3b,qwen3-8b,ai,1136
D13876.docx,batch03,abstract-ART000889463,P3b,qwen3-8b,ai,704
D13877.docx,batch03,abstract-ART002000390,P3b,qwen3-8b,ai,712
D13878.docx,batch03,abstract-ART000885364,P3b,qwen3-8b,ai,676
D13879.docx,batch03,abstract-ART000858570,P3b,qwen3-8b,ai,688
D13880.docx,batch03,abstract-ART000865245,P3b,qwen3-8b,ai,457
D13881.docx,batch03,abstract-ART000905081,P3b,qwen3-8b,ai,391
D13882.docx,batch03,abstract-ART000862292,P3b,qwen3-8b,ai,577
D13883.docx,batch03,abstract-ART002209600,P3b,qwen3-8b,ai,728
D13884.docx,batch03,abstract-ART001890466,P3b,qwen3-8b,ai,491
D13885.docx,batch03,abstract-ART000906066,P3b,qwen3-8b,ai,401
D13886.docx,batch03,abstract-ART000904690,P3b,qwen3-8b,ai,578
D13887.docx,batch03,abstract-ART000868490,P3b,qwen3-8b,ai,362
D13888.docx,batch03,abstract-ART000858481,P3b,qwen3-8b,ai,604
D13889.docx,batch03,abstract-ART000863196,P3b,qwen3-8b,ai,582
D13890.docx,batch03,abstract-ART000861660,P3b,qwen3-8b,ai,385
D13891.docx,batch03,abstract-ART000904979,P3b,qwen3-8b,ai,429
D13892.docx,batch03,abstract-ART000857824,P3b,qwen3-8b,ai,375
D13893.docx,batch03,abstract-ART000900107,P3b,qwen3-8b,ai,731
D13894.docx,batch03,abstract-ART001400158,P3b,qwen3-8b,ai,539
D13895.docx,batch03,abstract-ART000854099,P3b,qwen3-8b,ai,773
D13896.docx,batch03,abstract-ART000883833,P3b,qwen3-8b,ai,412
D13897.docx,batch03,abstract-ART001849798,P3b,qwen3-8b,ai,393
D13898.docx,batch03,abstract-ART000857951,P3b,qwen3-8b,ai,804
D13899.docx,batch03,abstract-ART000875011,P3b,qwen3-8b,ai,532
D13900.docx,batch03,abstract-ART000904851,P3b,qwen3-8b,ai,421
D13901.docx,batch03,abstract-ART000873381,P3b,qwen3-8b,ai,550
D13902.docx,batch03,abstract-ART001255715,P3b,qwen3-8b,ai,582
D13903.docx,batch03,abstract-ART001753033,P3b,qwen3-8b,ai,627
D13904.docx,batch03,abstract-ART000902865,P3b,qwen3-8b,ai,394
D13905.docx,batch03,abstract-ART000858402,P3b,qwen3-8b,ai,570
D13906.docx,batch03,abstract-ART000864295,P3b,qwen3-8b,ai,793
D13907.docx,batch03,abstract-ART001844912,P3b,qwen3-8b,ai,629
D13908.docx,batch03,abstract-ART000875315,P3b,qwen3-8b,ai,465
D13909.docx,batch03,abstract-ART002507622,P3b,qwen3-8b,ai,528
D13910.docx,batch03,abstract-ART000902391,P3b,qwen3-8b,ai,488
D13911.docx,batch03,abstract-ART000895754,P3b,qwen3-8b,ai,507
D13912.docx,batch03,abstract-ART002529256,P3b,qwen3-8b,ai,883
D13913.docx,batch03,abstract-ART000896192,P3b,qwen3-8b,ai,315
D13914.docx,batch03,abstract-ART000858723,P3b,qwen3-8b,ai,988
D13915.docx,batch03,abstract-ART000898626,P3b,qwen3-8b,ai,314
D13916.docx,batch03,abstract-ART000858404,P3b,qwen3-8b,ai,538
D13917.docx,batch03,abstract-ART001529494,P3b,qwen3-8b,ai,595
D13918.docx,batch03,abstract-ART000889313,P3b,qwen3-8b,ai,471
D13919.docx,batch03,abstract-ART002208078,P3b,qwen3-8b,ai,623
D13920.docx,batch03,abstract-ART000873010,P3b,qwen3-8b,ai,727
D13921.docx,batch03,abstract-ART000872785,P3b,qwen3-8b,ai,482
D13922.docx,batch03,abstract-ART000863791,P3b,qwen3-8b,ai,431
D13923.docx,batch03,abstract-ART000905223,P3b,qwen3-8b,ai,559
D13924.docx,batch03,abstract-ART000903061,P3b,qwen3-8b,ai,390
D13925.docx,batch03,abstract-ART000851939,P3b,qwen3-8b,ai,859
D13926.docx,batch03,abstract-ART000851171,P3b,qwen3-8b,ai,797
D13927.docx,batch03,abstract-ART000868082,P3b,qwen3-8b,ai,814
D13928.docx,batch03,abstract-ART002226336,P3b,qwen3-8b,ai,458
D13929.docx,batch03,abstract-ART001473369,P3b,qwen3-8b,ai,764
D13930.docx,batch03,abstract-ART000873154,P3b,qwen3-8b,ai,465
D13931.docx,batch03,abstract-ART000881868,P3b,qwen3-8b,ai,1112
D13932.docx,batch03,abstract-ART001688326,P3b,qwen3-8b,ai,649
D13933.docx,batch03,abstract-ART000888224,P3b,qwen3-8b,ai,965
D13934.docx,batch03,abstract-ART000893296,P3b,qwen3-8b,ai,541
D13935.docx,batch03,abstract-ART000895590,P3b,qwen3-8b,ai,571
D13936.docx,batch03,abstract-ART000881862,P3b,qwen3-8b,ai,722
D13937.docx,batch03,abstract-ART000884060,P3b,qwen3-8b,ai,527
D13938.docx,batch03,abstract-ART000875545,P3b,qwen3-8b,ai,795
D13939.docx,batch03,abstract-ART001821352,P3b,qwen3-8b,ai,834
D13940.docx,batch03,abstract-ART001753037,P3b,qwen3-8b,ai,488
D13941.docx,batch03,abstract-ART000899506,P3b,qwen3-8b,ai,924
D13942.docx,batch03,abstract-ART000867132,P3b,qwen3-8b,ai,1078
D13943.docx,batch03,abstract-ART002378857,P3b,qwen3-8b,ai,534
D13944.docx,batch03,abstract-ART000905885,P3b,qwen3-8b,ai,462
D13945.docx,batch03,abstract-ART000906540,P3b,qwen3-8b,ai,620
D13946.docx,batch03,abstract-ART000896466,P3b,qwen3-8b,ai,391
D13947.docx,batch03,abstract-ART000865968,P3b,qwen3-8b,ai,434
D13948.docx,batch03,abstract-ART000892916,P3b,qwen3-8b,ai,754
D13949.docx,batch03,abstract-ART000899286,P3b,qwen3-8b,ai,325
D13950.docx,batch03,abstract-ART001464709,P3b,qwen3-8b,ai,555
D13951.docx,batch03,abstract-ART000863207,P3b,qwen3-8b,ai,796
D13952.docx,batch03,abstract-ART000858225,P3b,qwen3-8b,ai,446
D13953.docx,batch03,abstract-ART000875033,P3b,qwen3-8b,ai,502
D13954.docx,batch03,abstract-ART002118069,P3b,qwen3-8b,ai,852
D13955.docx,batch03,abstract-ART000877506,P3b,qwen3-8b,ai,497
D13956.docx,batch03,abstract-ART000868527,P3b,qwen3-8b,ai,364
D13957.docx,batch03,abstract-ART000876900,P3b,qwen3-8b,ai,604
D13958.docx,batch03,abstract-ART000876378,P3b,qwen3-8b,ai,983
D13959.docx,batch03,abstract-ART000868108,P3b,qwen3-8b,ai,416
D13960.docx,batch03,abstract-ART000906214,P3b,qwen3-8b,ai,686
D13961.docx,batch03,abstract-ART000856061,P3b,qwen3-8b,ai,569
D13962.docx,batch03,abstract-ART000881956,P3b,qwen3-8b,ai,695
D13963.docx,batch03,abstract-ART000884991,P3b,qwen3-8b,ai,444
D13964.docx,batch03,abstract-ART000861404,P3b,qwen3-8b,ai,574
D13965.docx,batch03,abstract-ART000852068,P3b,qwen3-8b,ai,836
D13966.docx,batch03,abstract-ART000881756,P3b,qwen3-8b,ai,316
D13967.docx,batch03,abstract-ART000875754,P3b,qwen3-8b,ai,527
D13968.docx,batch03,abstract-ART000864372,P3b,qwen3-8b,ai,562
D13969.docx,batch03,abstract-ART000893181,P3b,qwen3-8b,ai,752
D13970.docx,batch03,abstract-ART000899436,P3b,qwen3-8b,ai,870
D13971.docx,batch03,abstract-ART000900849,P3b,qwen3-8b,ai,415
D13972.docx,batch03,abstract-ART000863073,P3b,qwen3-8b,ai,441
D13973.docx,batch03,abstract-ART000874487,P3b,qwen3-8b,ai,1019
D13974.docx,batch03,abstract-ART000880457,P3b,qwen3-8b,ai,518
D13975.docx,batch03,abstract-ART002320053,P3b,qwen3-8b,ai,821
D13976.docx,batch03,abstract-ART000895462,P3b,qwen3-8b,ai,720
D13977.docx,batch03,abstract-ART001155326,P3b,qwen3-8b,ai,532
D13978.docx,batch03,abstract-ART000892662,P3b,qwen3-8b,ai,452
D13979.docx,batch03,abstract-ART000894057,P3b,qwen3-8b,ai,447
D13980.docx,batch03,abstract-ART000895383,P3b,qwen3-8b,ai,501
D13981.docx,batch03,abstract-ART000863306,P3b,qwen3-8b,ai,853
D13982.docx,batch03,abstract-ART000875789,P3b,qwen3-8b,ai,820
D13983.docx,batch03,abstract-ART000906439,P3b,qwen3-8b,ai,362
D13984.docx,batch03,abstract-ART000904429,P3b,qwen3-8b,ai,529
D13985.docx,batch03,abstract-ART000924404,P3b,qwen3-8b,ai,583
D13986.docx,batch03,abstract-ART000883818,P3b,qwen3-8b,ai,916
D13987.docx,batch03,abstract-ART002349012,P3b,qwen3-8b,ai,533
D13988.docx,batch03,abstract-ART000875040,P3b,qwen3-8b,ai,827
D13989.docx,batch03,abstract-ART000905608,P3b,qwen3-8b,ai,438
D13990.docx,batch03,abstract-ART000902057,P3b,qwen3-8b,ai,546
D13991.docx,batch03,abstract-ART000900745,P3b,qwen3-8b,ai,433
D13992.docx,batch03,abstract-ART000857727,P3b,qwen3-8b,ai,615
D13993.docx,batch03,abstract-ART000862110,P3b,qwen3-8b,ai,577
D13994.docx,batch03,abstract-ART002040602,P3b,qwen3-8b,ai,471
D13995.docx,batch03,abstract-ART000902032,P3b,qwen3-8b,ai,429
D13996.docx,batch03,abstract-ART001741486,P3b,qwen3-8b,ai,683
D13997.docx,batch03,abstract-ART000902356,P3b,qwen3-8b,ai,431
D13998.docx,batch03,abstract-ART000893696,P3b,qwen3-8b,ai,875
D13999.docx,batch03,abstract-ART000884329,P3b,qwen3-8b,ai,680
D14000.docx,batch03,abstract-ART000865240,P3b,qwen3-8b,ai,936
D14001.docx,batch03,abstract-ART000856075,P3b,qwen3-8b,ai,461
D14002.docx,batch03,abstract-ART000851551,P3b,qwen3-8b,ai,594
D14003.docx,batch03,abstract-ART000852164,P3b,qwen3-8b,ai,737
D14004.docx,batch03,abstract-ART000892596,P3b,qwen3-8b,ai,587
D14005.docx,batch03,abstract-ART001954287,P3b,qwen3-8b,ai,351
D14006.docx,batch03,abstract-ART000850839,P3b,qwen3-8b,ai,527
D14007.docx,batch03,abstract-ART000869535,P3b,qwen3-8b,ai,437
D14008.docx,batch03,abstract-ART002439384,P3b,qwen3-8b,ai,514
D14009.docx,batch03,abstract-ART000895518,P3b,qwen3-8b,ai,659
D14010.docx,batch03,abstract-ART000900751,P3b,qwen3-8b,ai,502
D14011.docx,batch03,abstract-ART000858800,P3b,qwen3-8b,ai,458
D14012.docx,batch03,abstract-ART000897450,P3b,qwen3-8b,ai,687
D14013.docx,batch03,abstract-ART000901399,P3b,qwen3-8b,ai,501
D14014.docx,batch03,abstract-ART000875645,P3b,qwen3-8b,ai,531
D14015.docx,batch03,abstract-ART000900295,P3b,qwen3-8b,ai,368
D14016.docx,batch03,abstract-ART000868196,P3b,qwen3-8b,ai,711
D14017.docx,batch03,abstract-ART000852182,P3b,qwen3-8b,ai,655
D14018.docx,batch03,abstract-ART000864223,P3b,qwen3-8b,ai,530
D14019.docx,batch03,abstract-ART000881807,P3b,qwen3-8b,ai,526
D14020.docx,batch03,abstract-ART000880130,P3b,qwen3-8b,ai,387
D14021.docx,batch03,abstract-ART000871907,P3b,qwen3-8b,ai,470
D14022.docx,batch03,abstract-ART000907359,P3b,qwen3-8b,ai,454
D14023.docx,batch03,abstract-ART002502703,P3b,qwen3-8b,ai,850
D14024.docx,batch03,abstract-ART000861358,P3b,qwen3-8b,ai,546
D14025.docx,batch03,abstract-ART001548210,P3b,qwen3-8b,ai,764
D14026.docx,batch03,abstract-ART000879691,P3b,qwen3-8b,ai,492
D14027.docx,batch03,abstract-ART000895620,P3b,qwen3-8b,ai,496
D14028.docx,batch03,abstract-ART001598634,P3b,qwen3-8b,ai,954
D14029.docx,batch03,abstract-ART000879068,P3b,qwen3-8b,ai,891
D14030.docx,batch03,abstract-ART000906341,P3b,qwen3-8b,ai,329
D14031.docx,batch03,abstract-ART000874060,P3b,qwen3-8b,ai,422
D14032.docx,batch03,abstract-ART000901192,P3b,qwen3-8b,ai,490
D14033.docx,batch03,abstract-ART000901251,P3b,qwen3-8b,ai,1052
D14034.docx,batch03,abstract-ART000895767,P3b,qwen3-8b,ai,296
D14035.docx,batch03,abstract-ART000896544,P3b,qwen3-8b,ai,446
D14036.docx,batch03,abstract-ART000905498,P3b,qwen3-8b,ai,804
D14037.docx,batch03,abstract-ART001914088,P3b,qwen3-8b,ai,841
D14038.docx,batch03,abstract-ART002494885,P3b,qwen3-8b,ai,708
D14039.docx,batch03,abstract-ART000861946,P3b,qwen3-8b,ai,689
D14040.docx,batch03,abstract-ART000880653,P3b,qwen3-8b,ai,885
D14041.docx,batch03,abstract-ART000858853,P3b,qwen3-8b,ai,334
D14042.docx,batch03,abstract-ART000906035,P3b,qwen3-8b,ai,364
D14043.docx,batch03,abstract-ART000863727,P3b,qwen3-8b,ai,441
D14044.docx,batch03,abstract-ART000898026,P3b,qwen3-8b,ai,367
D14045.docx,batch03,abstract-ART000903245,P3b,qwen3-8b,ai,262
D14046.docx,batch03,abstract-ART001621292,P3b,qwen3-8b,ai,647
D14047.docx,batch03,abstract-ART000864198,P3b,qwen3-8b,ai,378
D14048.docx,batch03,abstract-ART000864589,P3b,qwen3-8b,ai,372
D14049.docx,batch03,abstract-ART000865241,P3b,qwen3-8b,ai,565
D14050.docx,batch03,abstract-ART000883406,P3b,qwen3-8b,ai,560
D14051.docx,batch03,abstract-ART000879684,P3b,qwen3-8b,ai,460
D14052.docx,batch03,abstract-ART002408156,P3b,qwen3-8b,ai,376
D14053.docx,batch03,abstract-ART000865050,P3b,qwen3-8b,ai,532
D14054.docx,batch03,abstract-ART000861208,P3b,qwen3-8b,ai,504
D14055.docx,batch03,abstract-ART000893121,P3b,qwen3-8b,ai,430
D14056.docx,batch03,abstract-ART000904497,P3b,qwen3-8b,ai,412
D14057.docx,batch03,abstract-ART000869330,P3b,qwen3-8b,ai,462
D14058.docx,batch03,abstract-ART000864013,P3b,qwen3-8b,ai,858
D14059.docx,batch03,abstract-ART001474385,P3b,qwen3-8b,ai,595
D14060.docx,batch03,abstract-ART000851701,P3b,qwen3-8b,ai,738
D14061.docx,batch03,abstract-ART002459560,P3b,qwen3-8b,ai,412
D14062.docx,batch03,abstract-ART000908062,P3b,qwen3-8b,ai,893
D14063.docx,batch03,abstract-ART000896181,P3b,qwen3-8b,ai,572
D14064.docx,batch03,abstract-ART000891793,P3b,qwen3-8b,ai,570
D14065.docx,batch03,abstract-ART000900023,P3b,qwen3-8b,ai,891
